Vip,FC,log2FC,ConcordGroup,logp,p,type,A,comp,log2Dry,log2Wet
0.492195014,0.972535514,-0.040177161,3,0.421897121,0.746442419,insig,no,COG1523,11.9955738,12.03575096
0.369527209,0.972535146,-0.040177708,3,0.6186843,0.651264593,insig,no,COG0173,11.293389,11.3335667
0.389261479,0.972514638,-0.040208129,3,0.374469607,0.771388954,insig,no,COG0113,12.01697535,12.05718347
0.196190027,0.972119359,-0.040794633,3,0.187845425,0.877915855,insig,no,COG5470,12.26072965,12.30152428
0.47498255,0.971740594,-0.041356856,3,0.25521793,0.83786056,insig,no,COG1853,11.69284953,11.73420639
0.24847863,0.971448263,-0.041790931,3,0.375988487,0.770577258,insig,no,COG0795,11.15238831,11.19417925
0.245297717,0.971410261,-0.04184737,3,0.359829914,0.779256444,insig,no,COG2867,12.41193703,12.4537844
0.359852424,0.97094797,-0.042534107,3,0.245492874,0.843527569,insig,no,COG0779,12.38391207,12.42644618
0.407950513,0.970780769,-0.042782565,3,0.146156545,0.903654667,insig,no,COG1344,10.6695226,10.71230516
0.472988954,0.970565488,-0.043102535,3,0.550382381,0.682839121,insig,no,COG0365,10.28523992,10.32834245
0.557651028,0.970484707,-0.043222616,3,0.416494902,0.749242737,insig,no,COG2171,11.85322026,11.89644287
0.27459938,0.970447157,-0.043278438,3,0.45266938,0.730689621,insig,no,COG0181,12.1250937,12.16837214
0.50479328,0.970017738,-0.043916966,3,0.155028061,0.898114904,insig,no,COG1247,11.57251835,11.61643531
0.462332876,0.969644808,-0.044471726,3,0.601411942,0.659108581,insig,no,COG0702,10.6830437,10.72751542
0.611972662,0.96946908,-0.044733208,3,0.126635914,0.915964815,insig,no,COG2386,13.1692357,13.21396891
0.605379925,0.96929024,-0.04499937,3,0.254512612,0.838270281,insig,no,COG1484,11.85601241,11.90101178
0.267512532,0.968892476,-0.045591526,3,0.382800919,0.766947155,insig,no,COG0501,10.82849482,10.87408635
0.36824033,0.968608524,-0.046014395,3,0.320063992,0.801034346,insig,no,COG4591,11.47865361,11.52466801
0.382525,0.968560899,-0.046085333,3,0.433324153,0.740553489,insig,no,COG0623,11.6456957,11.69178103
0.351462226,0.96815268,-0.046693514,3,0.448230365,0.732941335,insig,no,COG0063,12.11634797,12.16304148
0.314493142,0.967808575,-0.047206373,3,0.502260231,0.705999843,insig,no,COG1521,12.10053627,12.14774264
0.582320396,0.967432646,-0.047766872,3,0.729825751,0.602976737,insig,no,COG0458,10.58112348,10.62889035
0.576109993,0.966694412,-0.048868193,3,0.215796446,0.861070671,insig,no,COG0155,12.30929707,12.35816526
0.450454026,0.966244311,-0.049540079,3,0.568935834,0.674113847,insig,no,COG1159,11.81781495,11.86735502
0.493523987,0.966019465,-0.049875835,3,0.846846776,0.555998626,insig,no,COG0587,9.888704846,9.938580681
0.718234197,0.965532376,-0.050603459,3,0.615008425,0.652926081,insig,no,COG0157,11.98865181,12.03925527
0.561654543,0.965444137,-0.050735312,3,0.177639043,0.884148714,insig,no,COG3278,12.25012493,12.30086024
0.275487485,0.965273766,-0.050989924,3,0.286449706,0.819917293,insig,no,COG0684,12.87303776,12.92402769
0.294057014,0.964962745,-0.051454851,3,0.404335605,0.755584177,insig,no,COG1210,12.06612479,12.11757964
0.421459959,0.964614191,-0.05197606,3,0.692079176,0.618961175,insig,no,COG0400,12.42180781,12.47378387
0.388129842,0.964430823,-0.052250335,3,0.66715431,0.629747629,insig,no,COG0730,9.950612743,10.00286308
0.507446184,0.964009226,-0.052881141,3,0.148657371,0.902089592,insig,no,COG0625,9.560117956,9.612999098
0.439074796,0.963925143,-0.053006982,3,0.231310114,0.851860964,insig,no,COG3842,9.978875073,10.03188205
0.512597617,0.963792229,-0.053205927,3,0.262166826,0.833834618,insig,no,COG0491,9.680467772,9.733673699
0.720886647,0.963725133,-0.053306365,3,0.69865161,0.616147809,insig,no,COG0187,9.958804127,10.01211049
0.370799305,0.963487249,-0.053662521,3,0.173640981,0.886602305,insig,no,COG1934,13.14182889,13.19549141
0.180766179,0.963393009,-0.05380364,3,0.285638943,0.820378198,insig,no,COG2142,12.61228303,12.66608666
0.568099675,0.962915597,-0.054518749,3,0.200964021,0.869969049,insig,no,COG1305,10.91926752,10.97378627
0.389701783,0.962849979,-0.054617064,3,0.303563811,0.81024841,insig,no,COG2518,11.65220407,11.70682113
0.222789323,0.962630294,-0.05494627,3,0.342611544,0.788612485,insig,no,COG3004,12.50952736,12.56447363
0.497141885,0.962124156,-0.055705018,3,0.342829164,0.788493537,insig,no,COG1011,11.0101977,11.06590272
0.324724194,0.961203317,-0.057086468,3,0.55040663,0.682827643,insig,no,COG2370,12.96025724,13.01734371
0.579716139,0.961122748,-0.057207401,3,0.165722883,0.891481718,insig,no,COG4319,11.94844955,12.00565695
0.433312959,0.961007266,-0.057380756,3,0.305699975,0.809049582,insig,no,COG0824,10.76323843,10.82061918
0.425764288,0.960574601,-0.058030433,3,0.328492697,0.796368081,insig,no,COG0561,12.22713783,12.28516827
0.43903137,0.96027683,-0.058477727,3,0.26245729,0.833666755,insig,no,COG0603,12.67837535,12.73685308
0.3064642,0.959845722,-0.059125557,3,0.508078584,0.703158297,insig,no,COG0073,11.05247855,11.11160411
0.842245868,0.959709016,-0.059331049,3,0.850331195,0.554657391,insig,no,COG0029,11.81101756,11.87034861
0.800102887,0.959525917,-0.05960632,3,1.071920742,0.47568527,insig,no,COG0468,11.28255604,11.34216236
0.487165312,0.95946596,-0.059696472,3,0.411573866,0.751802769,insig,no,COG0050,10.75478904,10.81448551
0.374233493,0.959429089,-0.059751914,3,0.362851548,0.777626049,insig,no,COG0488,9.692253356,9.75200527
0.580462764,0.959008744,-0.060384126,3,0.561657117,0.677523495,insig,no,COG0822,12.01682468,12.0772088
0.686256052,0.958431225,-0.061253185,3,0.783674642,0.580885353,insig,no,COG1702,11.21402854,11.27528173
0.514896673,0.958303709,-0.061445142,3,0.754075487,0.592926225,insig,no,COG0085,10.13521774,10.19666288
0.570841771,0.958241698,-0.061538501,3,0.223722996,0.856352693,insig,no,COG0715,11.19975198,11.26129048
0.414553978,0.957919212,-0.062024106,3,0.233691864,0.850455784,insig,no,COG2340,12.23300974,12.29503385
0.464970748,0.95782035,-0.062173007,3,0.754046071,0.592938315,insig,no,COG0379,11.8156749,11.87784791
0.337709825,0.957514064,-0.062634417,3,0.357206574,0.780674703,insig,no,COG3757,13.16905497,13.23168939
0.271280087,0.956716557,-0.063836529,3,0.414551088,0.750252908,insig,no,COG0410,11.21100759,11.27484411
0.445508353,0.95638658,-0.064334208,3,0.548219886,0.683863414,insig,no,COG0031,10.80963571,10.87396992
0.532634601,0.956225566,-0.064577116,3,0.400479821,0.757606272,insig,no,COG0582,9.75094776,9.815524876
0.365506725,0.955871617,-0.065111231,3,0.211174602,0.863833636,insig,no,COG1177,11.67152127,11.7366325
0.780094507,0.955435899,-0.06576901,3,0.371155356,0.773163075,insig,no,COG2137,12.81272299,12.878492
0.325745751,0.955017742,-0.066400559,3,0.555337866,0.680497673,insig,no,COG0219,12.51367218,12.58007274
0.391660934,0.954435407,-0.067280531,3,0.271534481,0.828437933,insig,no,COG1363,12.68285348,12.75013401
0.838012557,0.953940215,-0.068029242,3,0.836478907,0.56000868,insig,no,COG0258,10.6493878,10.71741704
0.41670579,0.95341018,-0.068831065,3,0.245343476,0.843614925,insig,no,COG2081,11.76154338,11.83037445
0.390146836,0.952726162,-0.069866488,3,0.223399894,0.856544501,insig,no,COG2821,13.17582639,13.24569288
0.559735534,0.952515846,-0.070185001,3,0.293028398,0.81618698,insig,no,COG0022,10.87804447,10.94822947
0.442852717,0.952461576,-0.070267202,3,0.662425693,0.631815093,insig,no,COG0445,11.33280662,11.40307383
0.400976278,0.952120894,-0.070783326,3,0.700998898,0.615146142,insig,no,COG0776,10.51900804,10.58979136
0.543010742,0.951954672,-0.071035215,3,0.848860457,0.555223117,insig,no,COG0372,10.83037497,10.90141019
0.509753841,0.951880012,-0.071148366,3,0.948296659,0.518243974,insig,no,COG1192,10.2669133,10.33806166
0.478114221,0.951874873,-0.071156156,3,0.219539908,0.858839286,insig,no,COG4799,10.88096893,10.95212508
0.531939105,0.950618949,-0.073060935,3,0.967165332,0.511510113,insig,no,COG0044,10.81227361,10.88533455
0.290588682,0.950288747,-0.073562149,3,0.285097975,0.820685873,insig,no,COG1918,13.15577,13.22933215
0.661263299,0.949679581,-0.07448726,3,0.426003454,0.744320846,insig,no,COG0598,11.97345438,12.04794164
0.456578896,0.94963444,-0.074555838,3,0.647976029,0.638174988,insig,no,COG0010,11.9129344,11.98749023
0.34712733,0.948865912,-0.075723865,3,0.588745369,0.6649209,insig,no,COG1329,12.27194508,12.34766894
0.660257539,0.948113948,-0.076867637,3,0.481556895,0.71620431,insig,no,COG2259,11.53787094,11.61473858
0.502615065,0.947244092,-0.078191859,3,0.679339074,0.624451282,insig,no,COG0079,11.08878705,11.16697891
0.36647824,0.946937266,-0.078659244,3,0.575993788,0.670824001,insig,no,COG4105,12.26031625,12.33897549
0.485174524,0.946485582,-0.079347566,3,0.90240509,0.534994109,insig,no,COG0737,11.54100491,11.62035248
0.393585177,0.945864913,-0.08029394,3,0.70173034,0.614834344,insig,no,COG0260,11.11053254,11.19082648
0.665163558,0.945666511,-0.080596588,3,0.455771953,0.729119932,insig,no,COG0692,13.06607283,13.14666942
0.389435594,0.94540401,-0.080997111,3,0.336967235,0.791703846,insig,no,COG2050,10.5742651,10.65526221
0.45434368,0.944888727,-0.081783652,3,0.407095545,0.754140092,insig,no,COG2204,9.833010051,9.914793704
0.573604207,0.944808673,-0.081905886,3,0.900095177,0.535851379,insig,no,COG2334,11.90479838,11.98670427
0.538039947,0.944772782,-0.081960692,3,0.350967187,0.784058287,insig,no,COG2366,12.72887856,12.81083925
0.49675316,0.944076284,-0.083024657,3,0.927539723,0.525754164,insig,no,COG0248,11.2580609,11.34108556
0.638420896,0.943926836,-0.083253055,3,1.231695657,0.425816672,insig,no,COG0376,11.41892133,11.50217438
0.504740539,0.943192068,-0.084376509,3,0.747198157,0.595759453,insig,no,COG1622,11.20384956,11.28822607
0.599461384,0.942778291,-0.085009557,3,0.300326923,0.812068356,insig,no,COG1116,11.75626554,11.8412751
0.43708162,0.942597499,-0.085286241,3,0.711320759,0.610760744,insig,no,COG0694,12.26698902,12.35227526
0.468852846,0.942576115,-0.085318971,3,0.325845856,0.797830479,insig,no,COG0637,11.14329983,11.2286188
0.408919957,0.942513051,-0.0854155,3,0.362574819,0.777775222,insig,no,COG1493,12.83469321,12.92010871
0.553629385,0.942273022,-0.085782955,3,0.428324392,0.743124381,insig,no,COG2885,9.776490799,9.862273754
0.546397709,0.941789233,-0.086523865,3,0.288841314,0.818559212,insig,no,COG0657,10.4858038,10.57232767
0.442446337,0.940710316,-0.08817757,3,0.257918331,0.83629374,insig,no,COG1359,12.19698494,12.28516251
0.563453735,0.940602824,-0.088342431,3,0.355969536,0.781344379,insig,no,COG0665,9.85269326,9.941035691
0.459141405,0.939226985,-0.090454236,3,0.499409179,0.707396419,insig,no,COG0323,11.60771036,11.69816459
0.646640832,0.938040758,-0.092277486,3,1.018500487,0.493629156,insig,no,COG4581,11.48936236,11.58163985
0.572154517,0.937984515,-0.092363989,3,0.3495493,0.784829241,insig,no,COG4108,11.98727818,12.07964217
0.503030945,0.937908422,-0.092481031,3,0.943111019,0.520110108,insig,no,COG0825,12.04817869,12.14065972
0.503046356,0.937531386,-0.093061106,3,0.394258275,0.760880463,insig,no,COG3176,13.18294096,13.27600207
0.575133981,0.937453001,-0.093181732,3,0.620215491,0.650573746,insig,no,COG1611,11.55572371,11.64890545
0.613690631,0.937090223,-0.093740138,3,0.440557422,0.736849853,insig,no,COG1842,13.07045436,13.1641945
0.65718669,0.936902636,-0.094028965,3,1.306043777,0.404428402,insig,no,COG0608,11.77981425,11.87384321
0.311414618,0.936868397,-0.09408169,3,0.345430536,0.787073059,insig,no,COG3598,13.06531089,13.15939258
0.719653184,0.936267776,-0.09500689,3,0.572288461,0.672549118,insig,no,COG0190,11.46010632,11.55511321
0.689471016,0.935513165,-0.096170139,3,0.329989575,0.795542232,insig,no,COG0614,11.32166294,11.41783308
0.924627327,0.935286083,-0.096520374,3,2.141516595,0.226641413,insig,no,COG1694,11.26192593,11.3584463
0.466660722,0.935069457,-0.096854563,3,0.353178348,0.782857512,insig,no,COG0853,13.18445781,13.28131237
0.366433003,0.933941344,-0.09859615,3,0.335969028,0.792251819,insig,no,COG1706,12.692478,12.79107415
0.541729304,0.93385543,-0.098728872,3,0.8384886,0.559229123,insig,no,COG0861,10.86845666,10.96718553
0.448743377,0.932988587,-0.100068661,3,0.806633199,0.571714506,insig,no,COG0397,11.96355157,12.06362023
0.471299342,0.932405974,-0.100969847,3,0.637887384,0.642653332,insig,no,COG0221,12.21090841,12.31187826
0.578464663,0.931923681,-0.101716284,3,1.108542827,0.463762211,insig,no,COG1048,10.68901894,10.79073522
0.602688998,0.931258193,-0.102746881,3,0.294287698,0.815474857,insig,no,COG4770,11.00026373,11.10301061
0.74343869,0.930428696,-0.104032502,3,1.505597828,0.35218422,insig,no,COG0574,11.17559678,11.27962928
0.539356144,0.929117758,-0.106066637,3,1.013688396,0.495278398,insig,no,COG0679,12.26443857,12.37050521
0.390106447,0.928383463,-0.10720727,3,0.649789706,0.637373214,insig,no,COG5319,12.72086995,12.82807722
0.66681339,0.92817,-0.107539027,3,1.307924589,0.403901501,insig,no,COG0647,12.21561207,12.3231511
0.590849113,0.927957195,-0.107869837,3,0.78233764,0.581423932,insig,no,COG0350,11.90007412,12.00794396
0.496211993,0.92777987,-0.10814555,3,0.369080809,0.774275657,insig,no,COG2819,13.04391902,13.15206457
0.688967344,0.927626832,-0.108383544,3,1.307829409,0.403928148,insig,no,COG0616,11.70847236,11.81685591
0.945998061,0.927563497,-0.108482049,3,2.069477867,0.238245709,insig,no,COG0476,11.61544546,11.72392751
0.624131616,0.927352009,-0.108811027,3,0.739116987,0.599105928,insig,no,COG0454,9.071285453,9.180096479
0.572929357,0.926330289,-0.110401408,3,0.473366182,0.720282031,insig,no,COG2214,12.24280353,12.35320494
0.528921515,0.924974007,-0.11251527,3,0.970548545,0.510311994,insig,no,COG1576,12.36423913,12.4767544
0.473478491,0.924772587,-0.112829462,3,0.372211687,0.772597178,insig,no,COG1960,8.507590242,8.620419705
0.652581755,0.924518081,-0.11322656,3,0.359938815,0.779197625,insig,no,COG0146,12.36913227,12.48235883
0.497639218,0.923453431,-0.114888886,3,0.564768595,0.676063847,insig,no,COG0477,8.096055774,8.210944659
0.74690805,0.922879838,-0.115785279,3,1.035505049,0.487845069,insig,no,COG0236,11.15037346,11.26615874
0.724585921,0.922768424,-0.115959458,3,1.146040802,0.451863584,insig,no,COG0538,11.53105796,11.64701742
0.557970125,0.922659333,-0.116130025,3,0.350165491,0.784494104,insig,no,COG1407,13.16710829,13.28323831
0.491856628,0.922213645,-0.116827083,3,0.914021251,0.530703787,insig,no,COG0351,12.25990862,12.37673571
0.537711567,0.921464969,-0.117998775,3,0.406609032,0.75439445,insig,no,COG1752,11.21769545,11.33569423
0.663733433,0.920281418,-0.119852996,3,0.535591301,0.689875867,insig,no,COG2128,12.08603712,12.20589012
0.499604381,0.92022924,-0.119934797,3,0.932772449,0.523850682,insig,no,COG2730,12.31362071,12.43355551
0.689279061,0.918796003,-0.122183514,3,0.789103829,0.578703458,insig,no,COG2823,12.86126082,12.98344434
0.331620317,0.918658951,-0.12239873,3,0.54750192,0.684203828,insig,no,COG3660,13.16510592,13.28750465
0.603358968,0.918566803,-0.12254345,3,0.691290746,0.619299529,insig,no,COG0251,10.76786758,10.89041103
0.50199309,0.918321716,-0.122928433,3,0.597505468,0.660895708,insig,no,COG0612,10.10318261,10.22611104
0.833480142,0.917849569,-0.123670373,3,1.779139693,0.291357087,insig,no,COG0019,10.59703694,10.72070731
0.470202475,0.917062369,-0.124908241,3,0.358217363,0.780127933,insig,no,COG1176,11.85258735,11.97749559
0.674365663,0.916978909,-0.125039543,3,1.376641653,0.385114233,insig,no,COG0312,10.97246382,11.09750336
0.481896608,0.91629342,-0.126118435,3,0.396750502,0.759567192,insig,no,COG2063,13.1681384,13.29425684
0.564445184,0.916177803,-0.126300486,3,0.651132715,0.636780157,insig,no,COG2377,12.73349684,12.85979732
0.48293266,0.915892435,-0.126749921,3,0.666522564,0.630023451,insig,no,COG1018,11.78707041,11.91382033
0.622555268,0.915696177,-0.127059096,3,1.204258915,0.43399222,insig,no,COG0777,11.93716648,12.06422557
0.551729842,0.91479884,-0.128473558,3,0.34091206,0.789542012,insig,no,COG1188,13.09078813,13.21926169
0.672344348,0.913855978,-0.129961278,3,0.898368157,0.536493219,insig,no,COG3705,13.00049779,13.13045907
0.594919367,0.913740863,-0.130143021,3,0.259213911,0.835543062,insig,no,COG1351,12.15019443,12.28033745
0.521322946,0.913533889,-0.130469847,3,0.716320725,0.608647686,insig,no,COG1538,10.08834407,10.21881392
0.467689604,0.913520222,-0.13049143,3,0.360553163,0.778865887,insig,no,COG1972,12.83029249,12.96078392
0.564208043,0.91274404,-0.131717752,3,0.456983611,0.728507833,insig,no,COG1554,13.03703695,13.1687547
0.662488737,0.912719305,-0.131756849,3,1.239173933,0.423615143,insig,no,COG1064,11.85140127,11.98315812
0.673409992,0.91198944,-0.132910975,3,0.713339379,0.609906764,insig,no,COG0823,10.07399743,10.20690841
0.82717146,0.911531109,-0.1336362,3,1.810021433,0.285186692,insig,no,COG0591,11.08823162,11.22186782
1.367312338,0.910990979,-0.134491326,3,3.116838945,0.115275758,insig,no,COG1974,11.11830107,11.2527924
0.588234549,0.909857329,-0.136287754,3,0.436138539,0.739110237,insig,no,COG0810,10.98740881,11.12369656
0.516629137,0.90923978,-0.13726729,3,0.656785437,0.634290027,insig,no,COG0369,12.98349575,13.12076304
0.625920215,0.909036255,-0.13759026,3,1.07312129,0.47528959,insig,no,COG1138,11.93068406,12.06827432
0.683118901,0.908565694,-0.138337263,3,1.266137592,0.415771395,insig,no,COG0764,11.32422124,11.4625585
0.756415914,0.908265967,-0.138813273,3,1.527392616,0.34690376,insig,no,COG4775,10.97215253,11.1109658
1.069822459,0.907647795,-0.139795514,3,1.800125676,0.287149574,insig,no,COG0358,10.91470124,11.05449675
0.636116064,0.90735727,-0.140257374,3,1.18973537,0.438383265,insig,no,COG0439,11.31999853,11.4602559
0.683660427,0.907040029,-0.140761874,3,0.489415472,0.712313643,insig,no,COG3145,13.13457635,13.27533822
0.636839759,0.906849914,-0.141064294,3,1.076631248,0.474134656,insig,no,COG3227,13.07182757,13.21289186
0.645195074,0.906727307,-0.141259361,3,0.434949642,0.739719574,insig,no,COG0145,12.19913248,12.34039184
0.641158972,0.906196915,-0.142103516,3,1.204104383,0.434038709,insig,no,COG2271,10.66259903,10.80470254
0.585112348,0.905565819,-0.143108591,3,1.059311163,0.479861122,insig,no,COG0738,11.68111002,11.82421861
